case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-001555,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.2989085861481726,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001555
case_bench_fmu-001543,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.472893268801272,0.0008199292368592185,0.0014400229241439946,0.001440088294359958,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001543
case_bench_fmu-001559,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.2988261780701578,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001559
case_bench_fmu-001570,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.1790131949819624,0.0014232495973079053,0.0028802893035512755,0.00033433862237605027,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001570
case_bench_fmu-001569,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.7598009589128196,0.005570806095996394,0.010503658127964048,0.00023958735475656986,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001569
case_bench_fmu-001571,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.7534084380604327,2.3500646587726526,3.967188212324491,0.09132014417432037,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001571
case_bench_fmu-001567,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,6.194025209639221,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001567
case_bench_fmu-001572,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.8094449331983924,0.00557080601284945,0.010503657961156586,0.00023958735095170897,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001572
case_bench_fmu-001573,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,4.197125244885683,0.0014232495980820935,0.002880289303790817,0.00033433862265036545,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001573
case_bench_fmu-001574,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,4.942189689259976,2.3500646551837097,3.9671882117969797,0.09132014416217767,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001574
case_bench_fmu-001575,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.2584549710154533,0.4084265383863449,0.7364114296620914,0.016797468250903048,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001575
case_bench_fmu-001576,benchmark_single_fmu_case,complex,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.568551584146917,0.12562653655429085,0.21495061901621337,0.04620251849171014,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001576
case_bench_fmu-001577,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.147014097776264,3.430786459454397,4.45245321977421,0.10346837236211587,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001577
case_bench_fmu-001578,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.283280550967902,0.4084265383863449,0.7364114296620914,0.016797468250903048,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001578
case_bench_fmu-001579,benchmark_single_fmu_case,complex,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.3614344908855855,0.1256265365449299,0.21495061880327024,0.0462025183607517,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001579
case_bench_fmu-001580,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.888110138941556,3.430786459454397,4.45245321977421,0.10346837236211587,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001580
case_bench_fmu-001581,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.3688661018386483,0.4084265383640389,0.7364114297029456,0.016797468249888942,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001581
case_bench_fmu-001582,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.118182737380266,0.04852126828936099,0.07013110402873741,0.019551064420031277,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001582
case_bench_fmu-001583,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.217328696977347,3.4307864594542687,4.452453219774471,0.10346837236212193,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001583
case_bench_fmu-001584,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,4.009021276142448,0.005467133231394258,0.010411137408053411,0.00023747696519796973,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001584
case_bench_fmu-001586,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.7478966121561825,0.0055242257814866556,0.010448118548629468,0.00023832050311134575,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001586
case_bench_fmu-001587,benchmark_single_fmu_case,complex,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.576166451908648,0.001423249595855058,0.0028802893044185944,0.00033433862165342855,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001587
case_bench_fmu-001588,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.658733560703695,1.726628048955157,3.435693404710422,0.07984039067313789,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001588
case_bench_fmu-001589,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.4215728170238435,0.005524225698563326,0.010448118381493834,0.0002383204992989993,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001589
case_bench_fmu-001590,benchmark_single_fmu_case,complex,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.5431381589733064,0.001423249595855058,0.0028802893044185944,0.00033433862165342855,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001590
case_bench_fmu-001591,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.9589179060421884,1.726628048955157,3.435693404710422,0.07984039067313789,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001591
case_bench_fmu-001592,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.3416894087567925,0.0055242257814866556,0.010448118548629468,0.00023832050311134575,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001592
case_bench_fmu-001593,benchmark_single_fmu_case,complex,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.2462372961454093,0.001423249595855058,0.0028802893044185944,0.00033433862165342855,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001593
case_bench_fmu-001595,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,False,5.186217373237014,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001595
case_bench_fmu-001594,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,5.600626226048917,1.726628048955157,3.435693404710422,0.07984039067313789,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001594
case_bench_fmu-001597,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,4.6733117322437465,0.003833560320701191,0.0071041089950188594,0.005028469288661886,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001597
case_bench_fmu-001598,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,4.683725323993713,0.012638100092564978,0.015611539777336977,0.00541596796116253,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001598
case_bench_fmu-001600,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.6958533101715147,2.1929582507955654e-08,2.8782209430508515e-08,0.0015278527836883337,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001600
case_bench_fmu-001605,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.026371071115136,6.379679552502482e-15,1.1986962617076869e-14,2.3153345504953964e-15,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001605
case_bench_fmu-001613,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.4299551378935575,2.288495763529679e-17,1.560168661101028e-16,6.1595384727003104e-18,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001613
case_bench_fmu-001621,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,False,False,True,4.4315078048966825,1.0,1.0,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001621
case_bench_fmu-001629,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,4.212137043941766,2.4665713542746886e-11,7.625284618363354e-11,3.0143129765399282e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001629
case_bench_fmu-001657,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.932623346801847,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001657
case_bench_fmu-001665,benchmark_single_fmu_case,simple,1,False,ablation_stage3_static_rule_scheduler,,,,,,,,,ValueError: static_rule_scheduler_stage3 received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001665
case_bench_fmu-001661,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.899037309922278,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001661
case_bench_fmu-001746,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.559337572660297,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001746
case_bench_fmu-001669,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,4.566252125892788,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001669
case_bench_fmu-001750,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.638143091928214,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001750
case_bench_fmu-001754,benchmark_single_fmu_case,simple,1,False,ablation_stage3_static_rule_scheduler,,,,,,,,,ValueError: static_rule_scheduler_stage3 received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001754
case_bench_fmu-001758,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,4.5302481022663414,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001758
case_bench_fmu-001776,benchmark_single_fmu_case,complex,1,True,ablation_stage3_static_rule_scheduler,True,True,True,6.532912557944655,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001776
case_bench_fmu-001596,benchmark_single_fmu_case,complex,1,True,ablation_stage3_static_rule_scheduler,True,True,True,53.150808515027165,0.09402364010939597,0.3869423084496839,0.002634110534329472,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001596
case_bench_fmu-001930,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,30.748154296074063,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001930
case_bench_fmu-001942,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,0.7844192776829004,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001942
case_bench_fmu-001938,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,11.133113500662148,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001938
case_bench_fmu-001934,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,32.6173948450014,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-001934
case_bench_fmu-002019,benchmark_single_fmu_case,complex,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.589201212860644,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002019
case_bench_fmu-002268,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.405272922012955,0.008991008991008992,0.0948209311861521,0.00948209311861521,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002268
case_bench_fmu-002272,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.093568644952029,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002272
case_bench_fmu-002241,benchmark_single_fmu_case,complex,1,True,ablation_stage3_static_rule_scheduler,True,True,True,4.369965233840048,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002241
case_bench_fmu-002276,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.456164794974029,0.0008199292368592185,0.0014400229241439946,0.001440088294359958,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002276
case_bench_fmu-002274,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.730613606981933,0.09306180476619179,0.14074090406296627,0.029453709465792205,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002274
case_bench_fmu-002288,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,1.9022241211496294,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002288
case_bench_fmu-002292,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,1.8477715561166406,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002292
case_bench_fmu-002296,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.236624957062304,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002296
case_bench_fmu-002300,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,1.974178833886981,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002300
case_bench_fmu-002303,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.548685748130083,0.12585279993612133,0.20047321828594059,0.04023534093699898,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002303
case_bench_fmu-002302,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,4.100997510831803,0.000248995414436756,0.002424534338226282,5.53039617082716e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002302
case_bench_fmu-002306,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.072835083119571,1.5299064697097523e-15,2.2844053376484964e-15,6.095321962038943e-16,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002306
case_bench_fmu-002305,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,4.599767624866217,0.0002489954144356016,0.002424534338226431,5.5303961708274996e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002305
case_bench_fmu-002308,benchmark_single_fmu_case,simple,1,False,ablation_stage3_static_rule_scheduler,,,,,,,,,ValueError: static_rule_scheduler_stage3 received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002308
case_bench_fmu-002309,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,1.9063287689350545,0.009636393256078428,0.026438578278458753,0.006844563133325673,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002309
case_bench_fmu-002304,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,48.24003941565752,0.03381784909056322,0.04268354551650892,0.0009842860981856066,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002304
case_bench_fmu-002311,benchmark_single_fmu_case,simple,1,False,ablation_stage3_static_rule_scheduler,,,,,,,,,ValueError: static_rule_scheduler_stage3 received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002311
case_bench_fmu-002307,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,51.57384551689029,0.03381784909056219,0.042683545516506306,0.0009842860981855463,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002307
case_bench_fmu-002310,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,45.389898545108736,0.04073782078883656,0.053091116267115615,0.0012278781533654026,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002310
case_bench_fmu-002312,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,21.51003446104005,0.009636393256078518,0.026438578278458753,0.006844563133325687,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002312
case_bench_fmu-002315,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,1.207419310696423,0.009636393256078518,0.026438578278458753,0.006844563133325687,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002315
case_bench_fmu-002314,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,32.01399149885401,0.0002489954144356016,0.002424534338226431,5.5303961708274996e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002314
case_bench_fmu-002317,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,1.2317579281516373,0.014467351659193738,0.02777021761617525,0.0006334357803687285,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002317
case_bench_fmu-002319,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.041653146967292,0.000248995414436756,0.002424534338226282,5.53039617082716e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002319
case_bench_fmu-002320,benchmark_single_fmu_case,complex,1,True,ablation_stage3_static_rule_scheduler,True,True,True,1.2630468383431435,0.12585279993612136,0.20047321828594059,0.04023534093699898,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002320
case_bench_fmu-002313,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,67.39799162000418,0.04073782078883656,0.053091116267115615,0.0012278781533654026,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002313
case_bench_fmu-002322,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.9698637942783535,0.0002489954144356016,0.002424534338226431,5.5303961708274996e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002322
case_bench_fmu-002323,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,1.7285322030074894,1.6332720616576118e-15,2.4730605110131722e-15,6.490656309497571e-16,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002323
case_bench_fmu-002321,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,44.18714076373726,0.04073782078883656,0.053091116267115615,0.0012278781533654026,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002321
case_bench_fmu-002325,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,3.7379478327929974,0.000248995414436756,0.002424534338226282,5.53039617082716e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002325
case_bench_fmu-002326,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,2.098551468923688,1.6332720616576118e-15,2.4730605110131722e-15,6.490656309497571e-16,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002326
case_bench_fmu-002316,benchmark_single_fmu_case,simple,1,True,ablation_stage3_static_rule_scheduler,True,True,True,80.19156535575166,0.04073782078883656,0.053091116267115615,0.0012278781533654026,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage3_static_rule_scheduler/case_bench_fmu-002316
