time,DCMotor_angle,DCMotot_speed,controller_output
4.87,0.9818170652185426,-0.012826414595700502,0.5094860966334167
4.88,0.9816931045541343,-0.011965768117830046,0.15125822913413245
4.89,0.9815776843498216,-0.011118122473085839,0.5039181575787914
4.9,0.9814706797468208,-0.01028284658072716,0.15965975837827706
4.91,0.9813719622033649,-0.009460643072486346,0.49813514713441265
4.92,0.9812814048586382,-0.008650872983871075,0.16729114361781683
4.93,0.9811988793273223,-0.00785421556191056,0.4921433372230233
4.94,0.98112425823533,-0.007070048638974294,0.17418139829359625
4.95,0.9810574128295891,-0.0062990160408300765,0.4859492626510882
4.96,0.9809982154135026,-0.005540511702894711,0.18035878110378079
4.97,0.9809465370514998,-0.00479514540969873,0.4795601552674267
4.98,0.9809022499081349,-0.004062326545100475,0.18585105229673715
4.99,0.9808652250435964,-0.0033426321891777285,0.4729835712919819
5.0,0.980835334660204,-0.0026354865567002846,0.1906854731497436
5.01,0.9808124499852197,-0.0019414353180777651,0.4662273573014595
5.0200000000000005,0.9807964434283564,-0.0012599169366669732,0.19488880394425045
5.03,0.9807871865483798,-0.00059144692729945,0.4592996165382619
5.04,0.9807845521251018,6.452254692792513e-05,0.1984873013522055
5.05,0.9807884122064034,0.0007075049120765505,0.45220867613699944
5.0600000000000005,0.9807986400980481,0.0013380348223208647,0.20150671568862144
5.07,0.9808151084878918,0.001955653468089425,0.4449630555404358
5.08,0.9808376913567219,0.0025608828075849143,0.20397228825962443
5.09,0.98086626217655,0.003153290656052458,0.43757143622250183
5.1000000000000005,0.980900695745556,0.003733386733749795,0.20590874892275224
5.11,0.9809408664574832,0.0043007643770349374,0.43004263275660826
5.12,0.9809866500636477,0.004855921499003629,0.20734031392124486
5.13,0.9810379220105762,0.0053984758881993125,0.4223855652323838
5.14,0.9810945591319246,0.00592891405552819,0.2082906840268972
5.15,0.9811564380516129,0.006446877206544772,0.4146092330031319
5.16,0.9812234368083879,0.006952840830511166,0.20878304300948614
5.17,0.9812954333218189,0.007446468547615118,0.40672268973985304
5.18,0.9813723069521324,0.007928225182929356,0.20884005644491666
5.19,0.9814539370265407,0.008397795800755956,0.3987350197617392
5.2,0.9815402043368723,0.008855634897636196,0.2084838708695198
5.21,0.9816309897238085,0.009301448042448299,0.3906553156121628
5.22,0.9817261755147355,0.00973567971830097,0.20773611328452013
5.23,0.9818256441635606,0.01015805508923964,0.38249265684717315
5.24,0.9819292796311191,0.010569008920673367,0.20661789101316685
5.25,0.982036966078335,0.0109682850917216,0.3742560900053249
5.26,0.982148589191426,0.011356308927606933,0.2051497919112606
5.2700000000000005,0.982264034926263,0.011732842170959063,0.36595460972549354
5.28,0.9823831907805303,0.012098300967202906,0.2033518849318492
5.29,0.9825059445872263,0.01245246409869025,0.3575971409809764
5.3,0.9826321857358493,0.012795738775363535,0.2012437210411404
5.3100000000000005,0.9827618040130681,0.013127920022554878,0.3491925223974466
5.32,0.9828946907749225,0.013449406343970611,0.1988443344850621
5.33,0.9830307378327697,0.013760008237520726,0.34074949062279636
5.34,0.9831698385784174,0.014060115715813599,0.19617224440295633
5.3500000000000005,0.983311886913526,0.01434955400459304,0.3322766657187195
5.36,0.9834567783295141,0.014628704827315124,0.1932454567825701
5.37,0.9836044088786757,0.014897407417810302,0.3237825375420176
5.38,0.9837546762106274,0.015156035400009695,0.1900814667551085
5.39,0.9839074785834656,0.015404441320438004,0.31527545308374094
5.4,0.9840627158584575,0.015642990881643816,0.18669726122154806
5.41,0.9842202885496346,0.01587154927118519,0.30676360473849407
5.42,0.9843800987783623,0.01609047443767798,0.18310932180636286
5.43,0.9845420493598304,0.016299643561180136,0.2982550194712754
5.44,0.9847060447190724,0.01649940699388566,0.17933362813074716
5.45,0.9848719900128781,0.016689653282355513,0.2897575488532871
5.46,0.9850397920087736,0.016870725330650746,0.17538566139919531
5.47,0.9852093582409372,0.017042522447803004,0.28127885993677637
5.48,0.9853805978535967,0.017205380229487567,0.17128040829058389
5.49,0.9855534207895877,0.017359208164578387,0.2728264269412586
5.5,0.9857277385995646,0.017504334672214395,0.16703236514602793
5.51,0.9859034636619003,0.017640678859345515,0.2644075237207346
5.5200000000000005,0.9860805099590519,0.017768562093138398,0.16265554244547253
5.53,0.9862587923275516,0.017887912557178327,0.25602921698459014
5.54,0.9864382272028206,0.017999044684517244,0.1581634695630747
5.55,0.9866187318980489,0.01810189521374527,0.24769836024474756
5.5600000000000005,0.9868002253187009,0.01819677175549624,0.15356919979224237
5.57,0.9869826272691334,0.018283619101036833,0.23942158846104178
5.58,0.9871658591379858,0.018362738144636306,0.1488853156313903
5.59,0.9873498432314337,0.018434081246714917,0.23120531335830385
5.6000000000000005,0.9875345034306117,0.018497942686075422,0.14412393431978554
5.61,0.9877197645504431,0.018554281927089578,0.22305571938815572
5.62,0.9879055529701998,0.018603386729295863,0.13929671361334162
5.63,0.9880917960168926,0.018645223213661802,0.21497876030998064
5.64,0.9882784225700285,0.01868007271240027,0.13441485779032458
5.65,0.9884653624685886,0.018707907573100837,0.20698015636513478
5.66,0.9886525470910035,0.018729002788732758,0.12948912387666223
5.67,0.9888399087847828,0.01874333652046106,0.19906539201923046
5.68,0.9890273814226916,0.018751177506618352,0.12452982807953461
5.69,0.9892148998541359,0.01875250932537975,0.19123971424800956
5.7,0.9894024004384814,0.01874759454193093,0.11954685241856566
5.71,0.9895898205173349,0.01873642177093731,0.183508131341668
5.72,0.989777098925916,0.018719247483145417,0.11454965154507502
5.73,0.9899641754854078,0.018696064964806546,0.1758754122054933
5.74,0.9901509914932521,0.018667124668467178,0.10954725973611801
5.75,0.9903374892347816,0.01863242420225771,0.16834608613192703
5.76,0.9905236124532762,0.018592208074586603,0.10454829805498811
5.7700000000000005,0.9907093058801162,0.01854647788054088,0.16092444302111275
5.78,0.9908945156854081,0.018495472256548615,0.09956098166549143
5.79,0.9910791890259314,0.018439196464111646,0.15361453402994307
5.8,0.9912632744771089,0.018377883338182976,0.0945931272894347
5.8100000000000005,0.9914467215980473,0.01831154150012238,0.14642017262368956
5.82,0.9916294813455987,0.01824039805249481,0.08965216079704508
5.83,0.9918115056558261,0.01816446468355692,0.13934493601337294
5.84,0.991992747840873,0.018083962831371474,0.08474512491917485
5.8500000000000005,0.9921731621862103,0.017998906971343927,0.1323921669541468
5.86,0.9923527043310038,0.017909512943919816,0.07987868707012602
5.87,0.9925313308805266,0.017815797744743816,0.12556497588628623
5.88,0.9927089997706862,0.01771797168271174,0.07505914727122498
5.89,0.9928856698950129,0.017616054019268728,0.11886624339851792
5.9,0.9930613014539821,0.017510249597180002,0.07029244616436703
5.91,0.9932358555960128,0.01740057970136069,0.11229862299396931
5.92,0.993409294752197,0.017287243773370393,0.06558417310490272
5.93,0.9935815822907639,0.017170264891018274,0.10586454413972035
5.94,0.9937526828378072,0.01704983715922881,0.06093957432411923
5.95,0.9939225619446914,0.016925985229535243,0.0995662155822008
5.96,0.994091186395343,0.016798897934570615,0.05636356115006036
5.97,0.9942585238860993,0.01666860129148529,0.09340562890990922
5.98,0.9944245433201077,0.016535278924852778,0.05186071827909711
5.99,0.994589214499136,0.016398958020061236,0.08738456234564396
6.0,0.9947525084056037,0.016259817057847282,0.04743531208583862
6.01,0.9949143969058927,0.016117884204854577,0.08150458475241651
6.0200000000000005,0.9950748530205132,0.015973332862288286,0.043091298963757296
6.03,0.9952338506384735,0.015826192001139234,0.07576705983534104
6.04,0.9953913647760627,0.015676630007550128,0.038832333686453335
6.05,0.9955473713018567,0.015524676489705645,0.07017315052445294
6.0600000000000005,0.9957018471845825,0.015370494883389698,0.034661777780852
6.07,0.9958547702283519,0.015214115276271357,0.06472382352194894
6.08,0.9960061193100551,0.015055696218775392,0.03058270790266504
6.09,0.9961558741244312,0.014895268129482676,0.0594198540003088
6.1000000000000005,0.9963040154114203,0.014732984738807468,0.026597924206361423
6.11,0.9964505247106966,0.014568876656505587,0.054261830435469394
6.12,0.9965953845793916,0.014403092858722513,0.022709958701017774
6.13,0.9967385783557288,0.014235664015193479,0.049250159561120554
6.140000000000001,0.996880090367515,0.014066734413965866,0.018921083583148146
6.15,0.997019905704533,0.013896334661810656,0.04438507143171577
6.16,0.9971580104181806,0.01372460442530562,0.015233319539968537
6.17,0.9972943913022893,0.013551574133281502,0.03966662457912329
6.18,0.9974290360842781,0.013377378897954588,0.011648444013990344
6.19,0.9975619332140806,0.013202048862928457,0.03509471125249952
6.2,0.9976930720471652,0.013025714653661471,0.00816799942260582
6.21,0.9978224426412642,0.012848406028659025,0.030669062727286756
6.22,0.997950035931599,0.012670249194728717,0.004793301324788279
6.23,0.9980758435351197,0.01249127343255593,0.026389254672937623
6.24,0.9981998579182582,0.012311600598912282,0.001525446528764851
6.25,0.9983220722083963,0.012131259410827237,0.022254712566834867
6.26,0.9984424803544614,0.011950367444156946,-0.001634678866615058
6.2700000000000005,0.9985610769453512,0.011768952773068346,0.018264717145373588
6.28,0.9986778573636714,0.011587128762121784,-0.004686391503158305
6.29,0.9987928176108591,0.011404922769792679,0.0144184098799085
6.3,0.9989059544543482,0.011222444019452438,-0.007629202872831087
6.3100000000000005,0.9990172652591439,0.01103971908718753,0.010714798468909548
6.32,0.9991267481286934,0.010856853125759921,-0.010462811511058545
6.33,0.9992344017426704,0.010673871868059114,0.007152762335891127
6.34,0.9993402254918163,0.010490876467269887,-0.01318709528104045
6.3500000000000005,0.9994442193217069,0.01030789175793091,0.0037310581251912556
6.36,0.9995463838618182,0.010125014965111975,-0.015802103752177832
6.37,0.999646720275053,0.009942269975270337,0.0004483251853176773
6.38,0.9997452303812789,0.009759750157226642,-0.018308050678787935
6.390000000000001,0.9998419165124026,0.009577478404823576,-0.002696908966439704
6.4,0.9999367816306123,0.009395544302873633,-0.020705306584432592
6.41,1.0000298291887981,0.009213969713047752,-0.005706223208175432
6.42,1.0001210632437256,0.009032840508734716,-0.02299439145429366
6.43,1.000210488321604,0.008852177484637845,-0.00858129741239086
6.44,1.0002981095264094,0.008672062875615807,-0.025175967541899685
6.45,1.0003839324104133,0.008492516379158554,-0.01132390708657069
6.46,1.0004679630778606,0.008313616664761778,-0.027250832293840954
6.47,1.0005502080602795,0.008135382306800498,-0.013935918064016173
6.48,1.0006306744157154,0.007957888482809832,-0.029219911393730646
6.49,1.0007093696086469,0.007781152622292622,-0.016419281249201778
6.5,1.0007863016049647,0.007605246484421564,-0.03108425193350256
6.51,1.0008614787563306,0.007430186336017656,-0.018776027424317054
6.5200000000000005,1.0009349098910851,0.007256040591644247,-0.03284501570962717
6.53,1.001006604202885,0.007082824341388167,-0.021008262123961452
6.54,1.0010765713377192,0.006910602729069185,-0.03450347265215148
6.55,1.0011448212866711,0.006739389657558412,-0.02311816058018834
6.5600000000000005,1.0012113644692102,0.006569247073867363,-0.03606099438669541
6.57,1.0012762116299287,0.006400187686559605,-0.025107962746862444
6.58,1.0013393739182748,0.0062322703197996284,-0.037519047931227956
6.59,1.001400862789121,0.006065506483964434,-0.026979968403729737
6.6000000000000005,1.001460690079091,0.005899951954313845,-0.03887918953266256
6.61,1.001518867910825,0.005735617042200817,-0.028736532348200727
6.62,1.001575408766049,0.005572554547859252,-0.040143058641498586
6.63,1.001630325393405,0.005410773585654307,-0.03038005967666324
6.640000000000001,1.0016836308784056,0.005250324054563902,-0.041312372030353206
6.65,1.0017353385547008,0.005091213876713288,-0.03191300115911111
6.66,1.0017854620710558,0.004933490123440057,-0.0423889180540864
6.67,1.0018340153059342,0.004777159531931191,-0.03333784871065526
6.68,1.0018810124316286,0.004622266419300022,-0.04337455105591248
6.69,1.00192646783204,0.004468816347497166,-0.034657130965098926
6.7,1.0019703961640902,0.0043168509525832455,-0.0442711859181153
6.71,1.0020128122785845,0.004166374633225721,-0.03587340894817892
6.72,1.0020537312790254,0.00401742641731454,-0.045080792760381794
6.73,1.002093168445449,0.0038700095542941854,-0.03698927185965939
6.74,1.002131139290756,0.003724160536432025,-0.04580539178533538
6.75,1.0021676594874156,0.003579881479977018,-0.038007332960617646
6.76,1.0022027449214272,0.0034372064137441287,-0.04644704827112456
6.7700000000000005,1.0022364116217912,0.0032961363386453924,-0.03893022557141812
6.78,1.002268675812202,0.0031567028917924354,-0.04700786771419718
6.79,1.0022995538431898,0.003018905978319198,-0.03976059918162722
6.8,1.0023290622416527,0.002882774914919294,-0.047489991116902885
6.8100000000000005,1.0023572176455717,0.002748308532080361,-0.04050111567154513
6.82,1.002384036851475,0.002615533896857707,-0.047895590428175705
6.83,1.0024095367516397,0.0024844487876747126,-0.04115444564948234
6.84,1.0024337343795815,0.002355078092181613,-0.04822686412792354
6.8500000000000005,1.0024566468496559,0.0022274185606510773,-0.04172326490282652
6.86,1.0024782914006625,0.0021014929709751817,-0.048486032961104986
6.87,1.0024986853377584,0.0019772970704061794,-0.042210250967048335
6.88,1.0025178460742652,0.0018548515960995532,-0.04867533581940986
6.890000000000001,1.0025357910758161,0.0017341513185240016,-0.04261807980848209
6.9,1.0025525379004419,0.0016152150024567934,-0.048797025768839486
6.91,1.0025681041448744,0.0014980364688195402,-0.04294942262830226
6.92,1.0025825074829935,0.0013826325776699242,-0.04885336622168657
6.93,1.0025957656142082,0.0012689962285160163,-0.043206942780250834
6.94,1.0026078963003393,0.001157142443619489,-0.048846627255548114
6.95,1.0026189173160078,0.0010470632300066103,-0.04339329280740589
6.96,1.0026288464840223,0.0009387718382965905,-0.04877908207461257
6.97,1.0026377016277026,0.0008322594126695849,-0.043511111596845176
6.98,1.0026455006048454,0.0007275374974539239,-0.048653003612237455
6.99,1.0026522612619135,0.0006245964042306563,-0.04356302164967607
7.0,1.0026580014666402,0.0005234460355546003,-0.04847066127728317
7.01,1.002662739064025,0.00042407590117947457,-0.043551626468618654
7.0200000000000005,1.002666491907638,0.00032649432553991765,-0.04823431783615906
7.03,1.0026692778173547,0.0002306900477745102,-0.043479508062696404
7.04,1.002671114609424,0.00013666987695773507,-0.047946226435727546
7.05,1.0026720200558816,4.4421813185546265e-05,-0.04334922456428103
7.0600000000000005,1.0026720119134347,-4.604878798860814e-05,-0.04760862776170294
7.07,1.0026711078844965,-0.00013475463365593968,-0.043163307962975406
7.08,1.0026693256449453,-0.0002216917608908434,-0.04722374732931334
7.09,1.0026666828067212,-0.0003068735519066048,-0.042924261951364784
7.1000000000000005,1.0026631969445088,-0.0003902973764840758,-0.04679379290988628
7.11,1.0026588855598433,-0.0004719772597540242,-0.04263455988391618
7.12,1.0026537661067683,-0.0005519118452765957,-0.04632095208418008
7.13,1.0026478559573953,-0.0006301157688228718,-0.04229664284582224
7.140000000000001,1.0026411724265842,-0.0007065888898213296,-0.04580738992710609
7.15,1.0026337327389079,-0.0007813464223971652,-0.041912917831215424
7.16,1.0026255540523965,-0.0008543893849727018,-0.04525524681698956
7.17,1.00261665342686,-0.0009257335377927776,-0.04148575603055704
7.18,1.0026070478467386,-0.0009953810024541238,-0.04466663636895296
7.19,1.0025967541907346,-0.0010633480531958648,-0.0410174912236112
7.2,1.0025857892538124,-0.0011296378600422507,-0.04404364348984835
7.21,1.0025741697180914,-0.0011942671792647807,-0.04051041827674151
7.22,1.0025619121740352,-0.001257240175656873,-0.0433883225538132
7.23,1.0025490330925588,-0.0013185740557756262,-0.039966791744427965
7.24,1.0025355488454484,-0.001378273926627971,-0.04270269569247498
7.25,1.0025214756786374,-0.0014363574135734091,-0.03938882457025539
7.26,1.0025068297318902,-0.00149283051439293,-0.041988751202360675
7.2700000000000005,1.0024916270132105,-0.0015477112420747075,-0.03877868688794628
7.28,1.0024758834178182,-0.001601006434861778,-0.041248442061879054
7.29,1.002459614703649,-0.0016527344625499208,-0.03813850492079318
7.3,1.002442836509662,-0.0017029029546700093,-0.04048368455782203
7.3100000000000005,1.0024255643323883,-0.0017515306073973497,-0.03747035997399761
7.32,1.0024078135435965,-0.001798625793523233,-0.03969635702111862
7.33,1.0023895993678578,-0.0018442075056052645,-0.036776287521531614
7.34,1.0023709368995983,-0.0018882848128217787,-0.03888829866283894
7.3500000000000005,1.0023518410816408,-0.0019308769745817595,-0.036058276384058896
7.36,1.002332326721673,-0.001971993710737584,-0.038061308515550785
7.37,1.0023124084717312,-0.0020116545185177945,-0.03531826799469995
7.38,1.0022921008441095,-0.0020498697239009467,-0.03721714447076341
7.390000000000001,1.0022714181917527,-0.002086659033432844,-0.034558155751395425
7.4,1.002250374723633,-0.0021220333358391973,-0.03635752241312851
7.41,1.0022289844860162,-0.002156012519038559,-0.033779784454954775
7.42,1.0022072613773274,-0.0021886079922958297,-0.035484115449566644
7.43,1.0021852191302634,-0.002219839797541544,-0.03298494982640099
7.44,1.0021628713261712,-0.0022497198235438384,-0.03459855322606531
7.45,1.0021402313779697,-0.002278268239491948,-0.03217539810675252
7.46,1.0021173125440659,-0.0023054973737934763,-0.033702421335458865
7.47,1.002094127912056,-0.002331427496772157,-0.03135282573154452
7.48,1.002070690412198,-0.002356071337781925,-0.032797260808533846
7.49,1.002047012801867,-0.0023794492428055383,-0.03051887908109796
7.5,1.0020231076786001,-0.0024015743046184204,-0.031884567687807674
7.51,1.0019989874652777,-0.002422466920053352,-0.029675154304737994
7.5200000000000005,1.001974664422761,-0.0024421405089471867,-0.030965792681388216
7.53,1.0019501506357709,-0.0024606154948556965,-0.028823197212112017
7.54,1.0019254580251378,-0.002477905589477247,-0.030042340893218
7.55,1.0019005983343487,-0.002494031219659704,-0.027964503234848337
7.5600000000000005,1.0018755831414266,-0.0025090063549174433,-0.02911557162853251
7.57,1.0018504238461223,-0.002522851402667561,-0.027100517451192463
7.58,1.0018251316814366,-0.002535580557342923,-0.028186798269711932
7.59,1.0017997177014346,-0.002547214184925442,-0.026232634675198874
7.6000000000000005,1.0017741927924242,-0.002557766673009082,-0.027257288221057774
7.61,1.0017485676613689,-0.002567258324863577,-0.025362199605776237
7.62,1.0017228528467368,-0.0025757036906181546,-0.02632826292044843
7.63,1.001697058707489,-0.002583122990287781,-0.024490507033110953
7.640000000000001,1.0016711954336144,-0.0025895309070333673,-0.02540089791308975
7.65,1.0016452730356682,-0.0025949475578125815,-0.02361880210178713
7.66,1.0016193013550057,-0.002599387730426412,-0.024476322987903476
7.67,1.001593290053852,-0.0026028714197169336,-0.022748280625464856
7.68,1.001567248625245,-0.0026054134908341485,-0.023555622370269313
7.69,1.001541186383614,-0.0026070337981934683,-0.02188008945504394
7.7,1.001515112474445,-0.0026077472580917174,-0.022639834971102335
7.71,1.0014890358653483,-0.002607573566955025,-0.021015326892644515
7.72,1.0014629653554572,-0.002606527667100887,-0.02172995468900285
7.73,1.0014369095669622,-0.0026046290801522835,-0.02015504315364769
7.74,1.0014108769542545,-0.002601892750383957,-0.020826930763231388
7.75,1.0013848757959105,-0.002598338008549463,-0.01930024087115445
7.76,1.0013589142035884,-0.0025939797778659385,-0.019931668173303718
7.7700000000000005,1.0013330001144425,-0.0025888371828967126,-0.018451875644287075
7.78,1.001307141299782,-0.002582925103820367,-0.019045028085916016
7.79,1.0012813453579028,-0.0025762624444313166,-0.017610856623008653
7.8,1.001255619722512,-0.002568864020907154,-0.018167828343608416
7.8100000000000005,1.0012299716559583,-0.002560748502432482,-0.016778047133553686
7.82,1.0012044082574374,-0.00255193062122402,-0.017300843994033865
7.83,1.0011789364565988,-0.002542428798748035,-0.015954265335736295
7.84,1.0011535630215396,-0.0025322576642866895,-0.016444807859206323
7.8500000000000005,1.0011282945527777,-0.002521435379205322,-0.015140284913769841
7.86,1.0011031374910366,-0.002509976451847125,-0.015600411139467196
7.87,1.0010780981115652,-0.0024978987718129344,-0.014336835801360248
7.88,1.0010531825317281,-0.0024852167094542546,-0.01476830405048668
7.890000000000001,1.0010283967056577,-0.0024719478716544348,-0.01354460492914833
7.9,1.0010037464316486,-0.002458106474654635,-0.013949096495043278
7.91,1.0009792373471325,-0.002443709832369685,-0.01276423700462792
7.92,1.0009548749358856,-0.002428771991727423,-0.01314335875970185
7.930000000000001,1.0009306645233063,-0.0024133099641155094,-0.011996335314412354
7.94,1.0009066112834435,-0.002397337612842501,-0.012351622242859683
7.95,1.0008827202345663,-0.002380871637892117,-0.011241462547790126
7.96,1.000858996246017,-0.0023639257055259257,-0.011574380205712442
7.97,1.0008354440340586,-0.00234651619611807,-0.01050014164423052
7.98,1.0008120681685575,-0.0023286565663142634,-0.010812088547401344
7.99,1.0007888730690984,-0.002310362869332899,-0.009772856657042972
8.0,1.0007658630115006,-0.002291648340474392,-0.010065166600606967
8.01,1.0007430421241883,-0.002272528698902508,-0.009060053635847276
8.02,1.0007204143945445,-0.0022530169476625713,-0.009333997947350237
8.03,1.0006979836655236,-0.0022331284655996517,-0.00836214152405168
8.040000000000001,1.0006757536418522,-0.0022128760133938077,-0.008618931250959583
8.05,1.0006537278868686,-0.0021922746239289113,-0.007679493069430721
8.06,1.0006319098285734,-0.002171336806189206,-0.007920281105988414
8.07,1.0006103027566882,-0.002150077242062877,-0.007012445746742979
8.08,1.00058890982856,-0.002128508180267001,-0.007238328898773072
8.09,1.0005677340664276,-0.002106643947253659,-0.006361302691132775
8.1,1.0005467783631818,-0.002084496523640328,-0.006573323683251364
8.11,1.0005260454798306,-0.0020620798765823125,-0.005726333640097225
8.120000000000001,1.0005055380511212,-0.002039405711483374,-0.005925483064422976
8.13,1.0004852585831905,-0.0020164876329065995,-0.005107775882695842
8.14,1.0004652094590525,-0.0019933370646256824,-0.00529499409296863
8.15,1.000445392936428,-0.00196996724586605,-0.004505835213172937
8.16,1.0004258111530981,-0.0019463893130322475,-0.004682014165384385
8.17,1.0004064661249044,-0.001922616137801746,-0.00392068689104319
8.18,1.0003873597509716,-0.0018986585641272938,-0.004086671931026187
8.19,1.0003684938118675,-0.0018745290944477387,-0.0033524766029850994
8.2,1.0003498699747013,-0.0018502382758174086,-0.0035090682025025743
8.21,1.000331489791434,-0.0018257982402497593,-0.0028013214245113383
8.22,1.0003133547038527,-0.0018012192340694639,-0.002949276870248374
8.23,1.000295466042025,-0.0017765130181662103,-0.0022673107850850194
8.24,1.0002778250291513,-0.001751689534898555,-0.002407345816985318
8.25,1.0002604327801574,-0.001726760173806398,-0.001750507428968151
8.26,1.0002432903064253,-0.0017017345706201634,-0.0018832978337794404
8.27,1.0002263985145146,-0.0016766237437604256,-0.0012509483766093843
8.28,1.0002097582107794,-0.0016514370202214213,-0.0013771315333707124
8.290000000000001,1.0001933701002075,-0.0016261850479753093,-0.00076864588063974
8.3,1.0001772347909246,-0.0016008768437059664,-0.0008888222639850674
8.31,1.0001613527931486,-0.0015755226860323375,-0.00030358837719152154
8.32,1.0001457245235805,-0.001550131280267449,-0.00041832301698532803
8.33,1.0001303503044654,-0.0015247125371805747,0.00014425856605462806
8.34,1.0001152303678762,-0.001499274850147108,3.443466910332815e-05
8.35,1.0001003648548732,-0.0014738277639823937,0.0005749513115879124
8.36,1.0000857538196812,-0.0014483793600314895,0.0004695398088009617
8.370000000000001,1.0000713972289434,-0.00142293881942763,0.0009885672189735017
8.38,1.0000572949657924,-0.0013975139118472444,0.0008871010784703148
8.39,1.0000434468291937,-0.0013721134573735315,0.0013852037215268814
8.4,1.0000298525379117,-0.0013467449148110028,0.0012872459316272816
8.41,1.0000165117299378,-0.0013214167461690865,0.0017649774117524941
8.42,1.0000034239663533,-0.0012961361005930623,0.0016701197226357545
8.43,0.9999905887308347,-0.0012709110853233389,0.0021280231369938743
8.44,0.9999780054334174,-0.0012457485414556402,0.00203588484004312
8.45,0.9999656734100718,-0.0012206562250788736,0.002474493106834369
8.46,0.9999535919263706,-0.0011956406712271652,0.0023847198497385386
8.47,0.9999417601771301,-0.0011707092887526043,0.0028045560117033186
8.48,0.999930177289982,-0.0011458683089757293,0.0027168186489844627
8.49,0.9999188423250768,-0.0011211247977082567,0.0031183961537035593
8.5,0.9999077542785597,-0.0010964846852469544,0.003032389632434955
8.51,0.9998969120823324,-0.0010719546988262002,0.0034162125908172927
8.52,0.9998863146074362,-0.0010475404707327963,0.00333165487041559
8.53,0.9998759606638656,-0.001023248394338287,0.003698218294908434
8.540000000000001,0.99986584900386,-0.0009990838072398555,0.0036148492993164777
8.55,0.999855978321767,-0.0009750527738973592,0.003964639324032598
8.56,0.9998463472572432,-0.0009511603408279254,0.003882219927042879
8.57,0.9998369543951626,-0.0009274122487528802,0.004215714009035115
8.58,0.9998277982687283,-0.0009038132569912508,0.004134025050795326
8.59,0.9998188773594221,-0.0008803687879065904,0.004451692156476256
8.6,0.9998101901000297,-0.0008570833177575461,0.004370533490952316
8.61,0.9998017348746264,-0.000833961956124077,0.004672834266145759
8.620000000000001,0.9997935100215174,-0.0008110089005817343,0.004592023838988046
8.63,0.9997855138332566,-0.0007882289536805551,0.004879410765891629
8.64,0.9997777445595039,-0.000765626038913929,0.004798783721497196
8.65,0.9997702004070728,-0.0007432046577214612,0.00507170126213749
8.66,0.9997628795427054,-0.0007209684643234299,0.004991109079688749
8.67,0.9997557800931486,-0.0006989216651209395,0.005249993808067094
8.68,0.9997489001478455,-0.0006770676500631088,0.005169303465624608
8.69,0.9997422377590371,-0.0006554103367238042,0.005414584188086047
8.700000000000001,0.9997357909443737,-0.0006339528559609948,0.005333677354878719
8.71,0.9997295576870374,-0.0006126988428590837,0.00556577522065671
8.72,0.999723535938275,-0.0005916511745284868,0.005484547475756385
8.73,0.9997177236175396,-0.0005708132100158751,0.005703876078528736
8.74,0.9997121186149451,-0.0005501875781772393,0.005622236155887916
8.75,0.9997067187914251,-0.0005297773685749452,0.005829201627068903
8.76,0.9997015219811111,-0.0005095849674394261,0.005747070686499767
8.77,0.999696525991504,-0.0004896132014920259,0.005942071780167979
8.78,0.9996917286057792,-0.00046986422008888626,0.005859382703534255
8.790000000000001,0.9996871275829683,-0.0004503405938317632,0.006042810875450166
8.8,0.9996827206601914,-0.00043104424106320824,0.00595950758706304
8.81,0.9996785055528482,-0.0004119774830537197,0.006131747066862592
8.82,0.9996744799567774,-0.00039314201308979056,0.006047783878142754
8.83,0.9996706415484558,-0.0003745399099548902,0.00620921173632355
8.84,0.9996669879870863,-0.0003561726479215691,0.006124552714072806
8.85,0.999663516914803,-0.00033804207017575875,0.00627553892374183
8.86,0.9996602259586893,-0.0003201494380909393,0.006190157281187603
8.870000000000001,0.9996571127309867,-0.00030249636617990207,0.006331064775655981
8.88,0.9996541748310437,-0.0002850839090932632,0.006244942285689392
8.89,0.9996514098455279,-0.00026791345961999115,0.006376127012393595
8.9,0.9996488153503073,-0.0002509858719141905,0.006289253443326759
8.91,0.9996463889106623,-0.0002343023240055898,0.006411064413885115
8.92,0.9996441280831018,-0.00021786347581768885,0.006323436985998909
8.93,0.9996420304155742,-0.0002016702975914452,0.0064362163240370696
8.94,0.999640093449218,-0.00018572326131484094,0.006347839187058446
8.950000000000001,0.9996383147185718,-0.00017002313640742352,0.00645192217361279
8.96,0.9996366917532599,-0.0001545702132359431,0.0063628059046176855
8.97,0.9996352220782,-0.0001393650673542236,0.00645852102127864
8.98,0.9996339032152266,-0.00012440781383177976,0.006368682142758375
8.99,0.9996327326832931,-0.00010969884129196019,0.006456351113032888
9.0,0.9996317080000345,-9.52380958316038e-05,0.006365811629962526
9.01,0.9996308266819643,-8.102578605095167e-05,0.006445749460291361
9.02,0.9996300862459768,-6.706169539019806e-05,0.006354536416063428
9.03,0.9996294842095379,-5.334585929791987e-05,0.006427051435188069
9.040000000000001,0.9996290180921283,-3.9877904856940675e-05,0.006335196486123795
9.05,0.9996286854154265,-2.665770119244679e-05,0.006400590383949523
9.06,0.999628483704695,-1.3684725304213938e-05,0.006308129392226636
9.07,0.9996284104889552,-9.586867720062667e-07,0.006366697258835818
9.08,0.9996284633023168,1.1521081245750752e-05,0.006273669901905143
9.09,0.9996286396841442,2.3755021993713144e-05,0.006325700266244461
